Lat,Lng,Distance (meters),Distance (feet),Distance (miles),Elevation (meters),Elevation (feet),Slope (degrees),Aspect (degrees),Landcover,Canopy (percent),Linear Grade (percent)
37.9144029615252,-107.55626193162334,24365,79939,15.13992101975055,3264,10709,18,92,Grassland,0,9.27
37.91462333386957,-107.55645494010082,24395,80037,15.158449197477283,3266,10715,13,124,Grassland,0,8.25
37.914704020533485,-107.55677313218435,24425,80133,15.176688019837664,3268,10722,17,43,Developed,0,5.98
37.914841574904486,-107.55706142775605,24454,80230,15.195073854308504,3270,10728,14,78,Developed,0,7.23
37.91505589748613,-107.55727633824702,24485,80330,15.213976633523869,3272,10735,22,90,Developed,0,4.01
37.91528444499997,-107.5574661170161,24515,80430,15.232875553833999,3274,10741,22,69,Developed,0,3.59
37.91550768184882,-107.55766681308089,24545,80530,15.251806574323238,3275,10745,21,59,Developed,0,3.62
37.915755760224336,-107.55780197790241,24576,80628,15.270484380978516,3275,10745,22,83,Developed,0,-4.29
37.916021662529374,-107.55788241361958,24606,80728,15.289393501361138,3274,10741,12,120,Developed,0,-2.11
37.91629049378717,-107.55793107113271,24636,80827,15.30817733108906,3275,10745,9,84,Developed,0,2.89
37.91655405848819,-107.55801031871525,24666,80926,15.326914134507907,3275,10745,5,129,Developed,0,2.71
37.9168266977679,-107.55803324602186,24697,81026,15.345814210334387,3276,10748,9,118,Developed,0,6.7
37.917096845361016,-107.5580835498282,24727,81126,15.364701025352618,3278,10755,3,167,Developed,0,8.7
37.91736637172424,-107.55803868300937,24757,81225,15.383504398439966,3280,10761,11,148,Grassland,0,4.06
37.91763713482024,-107.55805720376945,24788,81324,15.402260490654378,3281,10764,3,171,Developed,0,3.9
37.917904794796684,-107.55803950755359,24817,81422,15.42079985546951,3283,10771,6,200,Developed,0,5.24
37.91816400990381,-107.55813208932906,24847,81520,15.439428057196928,3285,10778,14,213,Developed,0,7.29
37.91843713701262,-107.55813052359306,24878,81620,15.458320614195955,3287,10784,14,241,Developed,0,6.65
37.91870778791535,-107.55816239651926,24908,81719,15.477122312971305,3289,10791,7,203,Developed,0,6.62
37.91896398587735,-107.55828245762797,24938,81819,15.496015908967673,3291,10797,8,211,Grassland,0,7.08
37.91919709791163,-107.55846225874699,24969,81919,15.514890763415325,3293,10804,12,189,Grassland,0,8.6
37.91943955087106,-107.55862248229329,24999,82019,15.53380352029333,3295,10810,17,222,Grassland,0,5.41
37.91966444814523,-107.55880943901082,25029,82117,15.552406515868736,3297,10817,13,211,Developed,0,3.98
37.919928223687094,-107.55888660637659,25059,82216,15.571131612382251,3298,10820,11,228,Developed,0,4.62
37.920129559136214,-107.55910912617743,25089,82313,15.589608049587953,3300,10827,14,176,Developed,0,6.59
37.92029386015544,-107.55938015789971,25119,82412,15.6082595912308,3302,10833,10,171,Grassland,0,6.9
37.92051851554507,-107.55957779705093,25150,82512,15.627174703852564,3304,10840,15,194,Grassland,0,7.3
37.9207459155763,-107.559769471028,25180,82611,15.646063920734038,3306,10846,14,192,Developed,0,7.44
37.92099094089372,-107.5599212870939,25210,82711,15.664928640029466,3308,10853,19,205,Developed,0,5.98
37.92123700751614,-107.560066313776,25241,82810,15.683698915990478,3310,10860,17,203,Developed,0,5.71
37.92150464324651,-107.56012461641652,25271,82909,15.702482798461663,3312,10866,14,227,Developed,0,5.53
37.92177049473048,-107.56020093567031,25301,83009,15.721337540332579,3313,10869,15,227,Developed,0,4.09
37.92203903167286,-107.56025728959271,25331,83108,15.740165200374912,3315,10876,16,239,Developed,0,8.14
37.922283354933114,-107.56039321714645,25361,83206,15.758621083953535,3317,10883,16,202,Grassland,0,8.27
37.92251207929105,-107.56058153067848,25391,83305,15.77748601443504,3319,10889,26,220,Grassland,0,5.36
37.922735659881155,-107.56078083028947,25422,83405,15.796391880682918,3320,10892,19,205,Grassland,0,0.52
37.92296885154882,-107.56096168648399,25452,83505,15.815301159923806,3322,10899,16,228,Developed,0,5.44
37.923230377290274,-107.56105530869202,25483,83604,15.83409850473319,3323,10902,12,197,Grassland,0,7.4
37.92344478947386,-107.5612556108718,25512,83701,15.852521557392645,3325,10909,4,147,Grassland,0,6.04
37.923619345295805,-107.56152060448937,25543,83801,15.87135902510297,3327,10915,14,197,Grassland,0,6.13
37.923809084650514,-107.56176974224498,25573,83901,15.890254627289384,3329,10922,16,187,Grassland,0,6.6
37.92401766513579,-107.56199349344479,25603,84001,15.909154593520961,3331,10928,9,195,Developed,0,5.73
37.92420764570976,-107.56224235281027,25634,84100,15.928050817412132,3333,10935,14,194,Developed,0,7.94
37.924435611357836,-107.56242525820775,25664,84199,15.946712148868222,3335,10942,16,223,Grassland,0,6.91
37.924689308974905,-107.56255372765165,25694,84299,15.965608783044015,3337,10948,19,218,Developed,0,5.99
37.92493263443792,-107.56270975958282,25725,84398,15.984470445967881,3339,10955,19,240,Developed,39,7.46
37.92519070857546,-107.56282521693309,25755,84498,16.003400559136473,3340,10958,22,233,Forest,0,1.49
37.9254297865791,-107.5629766108613,25785,84596,16.021886038912466,3341,10961,10,220,Forest,26,3.56
37.92569740301826,-107.56302925079603,25815,84695,16.040618721274143,3343,10968,22,261,Forest,37,3.29
37.92595059270272,-107.56309142886944,25844,84789,16.058457571038744,3344,10971,6,202,Forest,26,4.62
37.92621098888942,-107.5631778144033,25874,84887,16.077075823568123,3345,10974,7,230,Developed,31,3.37
37.926482393026774,-107.56320988413455,25904,84987,16.095930377795494,3347,10981,13,244,Grassland,27,7.19
37.92672433284305,-107.56335435471705,25934,85084,16.114428998397095,3349,10988,10,157,Grassland,27,9.3
37.92686815330971,-107.56364926908819,25964,85184,16.133346854780232,3351,10994,6,185,Developed,0,5.9
37.927049662575826,-107.5639045842367,25994,85283,16.152100132624486,3353,11001,8,211,Developed,0,5.1
37.927263217562945,-107.56411902879701,26025,85383,16.170944294764443,3354,11004,10,176,Developed,0,6.68
37.927480522465146,-107.56432704421468,26055,85482,16.189779011466005,3356,11010,13,214,Developed,0,5.19
37.92767426257401,-107.56457083512262,26085,85582,16.208660720416297,3357,11014,15,206,Developed,0,2.49
37.92786710621408,-107.56481307661777,26116,85681,16.227438847990996,3358,11017,15,214,Developed,0,2.01
37.92805598782436,-107.56506223699418,26146,85781,16.246293612709017,3360,11024,16,218,Developed,0,4.89
37.928266248216545,-107.56528316959417,26176,85880,16.265183473776357,3361,11027,20,206,Developed,0,8.57
37.92846415863296,-107.56551873474959,26207,85979,16.283960905645397,3363,11033,17,211,Grassland,0,5.41
37.928606175119185,-107.56580953430729,26237,86078,16.302621866543006,3365,11040,21,196,Developed,0,3.94
37.9287408238932,-107.56611045427053,26267,86178,16.321497886789334,3366,11043,22,204,Developed,0,6.71
37.928907477089204,-107.56638543358665,26297,86278,16.340417973082648,3368,11050,13,179,Grassland,0,5.98
37.929088988815664,-107.56663941546978,26327,86376,16.359117107278866,3369,11053,12,212,Developed,0,2.1
37.9292944914517,-107.56686610011998,26358,86476,16.37795915480786,3370,11056,11,222,Grassland,0,0.72
37.92946821201195,-107.56713377186774,26388,86576,16.396871361609662,3370,11056,6,222,Grassland,0,-1.89
37.929611881872795,-107.56742907009699,26419,86676,16.415801052808376,3370,11056,17,212,Grassland,0,-2.53
37.92974589293135,-107.5677312985201,26449,86775,16.43471734881902,3369,11053,9,202,Grassland,0,-4.64
37.92967400042691,-107.56804632092542,26478,86870,16.452609715470096,3369,11053,19,86,Developed,0,1.97
37.92941250824985,-107.56811224104626,26508,86967,16.471051392371436,3370,11056,4,44,Developed,0,5.23
37.929148380768225,-107.56803485290597,26538,87066,16.48980279671601,3372,11063,11,55,Developed,0,11.53
37.92888291263587,-107.56807226989127,26568,87164,16.50827851642966,3374,11070,7,2,Developed,0,11.54
37.928841244461886,-107.56838005637292,26595,87254,16.525316894439836,3377,11079,7,122,Developed,0,8.47
37.92899250477125,-107.56866887732986,26625,87354,16.544232124273332,3379,11086,4,160,Grassland,0,5.06
37.9291905529546,-107.5689011379856,26655,87452,16.56289352281046,3381,11093,4,67,Grassland,0,5.47
37.92937510332962,-107.56915724710278,26686,87552,16.581819911940414,3383,11099,6,121,Grassland,0,9.24
37.92957441371105,-107.56939301170009,26716,87652,16.600675347799356,3386,11109,6,140,Developed,0,13.58
37.929812519360645,-107.56955814365902,26746,87751,16.619448438947952,3390,11122,7,167,Grassland,0,13.39
37.93007307523642,-107.5696627755724,26777,87851,16.638353728339588,3394,11135,7,161,Grassland,0,12.92
37.930309702390836,-107.56983300988348,26807,87950,16.657172952167983,3397,11145,7,170,Grassland,0,10.51
37.93054332960599,-107.57001078621252,26838,88050,16.676020385419317,3400,11155,5,126,Grassland,0,7.32
37.93077178506242,-107.5701934884929,26868,88148,16.69470398014294,3402,11161,5,80,Developed,0,2.46
37.931004339201365,-107.5703735544901,26898,88248,16.713552586426008,3403,11165,7,73,Developed,0,-0.52
37.93124124740569,-107.57054634844343,26928,88348,16.732457911516327,3402,11161,5,39,Developed,0,-4.57
37.931476793089075,-107.57071613664537,26958,88447,16.751199996126758,3401,11158,11,39,Grassland,0,-5.8
37.93171102254695,-107.57089286052927,26989,88546,16.770053651829485,3400,11155,13,48,Developed,0,-3.91
37.93194311170714,-107.57107054347023,27019,88645,16.788807216067383,3400,11155,6,69,Grassland,0,1.66
37.93210678868291,-107.57134129369751,27049,88743,16.807418409465946,3400,11155,4,65,Grassland,0,2.48
37.932271579526954,-107.57161767464466,27079,88843,16.826320683934664,3401,11158,9,169,Grassland,0,6.57
37.93241531970268,-107.57191201550728,27110,88943,16.845207977607245,3404,11168,13,154,Grassland,0,13.53
37.93256211456141,-107.57220356325236,27140,89043,16.864078701034693,3407,11178,13,153,Grassland,0,12.57
37.93266925117122,-107.57252224349284,27171,89142,16.882978494254502,3410,11188,17,169,Grassland,0,9.67
37.93277448353427,-107.57284254019183,27201,89242,16.901908384988,3414,11201,9,142,Grassland,0,14.02
37.93290033963458,-107.57314856607002,27231,89342,16.92073757805644,3418,11214,17,157,Grassland,0,12.09
37.93301884953573,-107.5734569759225,27261,89440,16.93945410623816,3421,11224,15,147,Grassland,0,13.02
37.93310398420413,-107.5737841017342,27292,89540,16.958247518048395,3424,11234,19,170,Grassland,0,6.55
37.933184725558775,-107.57411487005629,27322,89639,16.977137663401876,3427,11243,19,179,Grassland,0,6.97
37.93329050128021,-107.5744314447112,27352,89738,16.99589478214375,3430,11253,15,160,Grassland,0,10.23
37.93334949073622,-107.57476761923229,27383,89838,17.014683759334932,3432,11260,18,182,Grassland,0,7.02
37.933433310582096,-107.57509656187224,27413,89937,17.03354309101767,3435,11270,12,146,Grassland,0,9.0
37.93345983261903,-107.57544122993176,27443,90037,17.052436287350854,3437,11276,12,146,Grassland,0,8.48
37.933509295968776,-107.57578112977995,27474,90137,17.07129304913167,3440,11286,20,173,Grassland,0,10.26
37.933510609598464,-107.57612725288755,27504,90236,17.090176551414345,3442,11293,25,160,Grassland,0,4.04
37.933458669755936,-107.57646722829831,27534,90336,17.109069192679602,3444,11299,19,161,Grassland,0,3.84
37.93348100786431,-107.5768104714148,27565,90435,17.127859002609775,3446,11306,24,169,Grassland,0,6.51
37.933464031619515,-107.57715153874045,27595,90534,17.146503484674117,3447,11309,17,139,Grassland,0,6.86
37.933398373659145,-107.57748710750877,27625,90633,17.165365894391666,3450,11319,19,137,Grassland,0,13.29
37.933382948687516,-107.57783292481152,27655,90733,17.18426267038425,3453,11329,26,172,Grassland,0,4.44
37.9333861156854,-107.5781789492585,27686,90833,17.20314187466052,3455,11335,16,166,Grassland,0,7.19
37.93337732594489,-107.57852437681038,27716,90932,17.221997049077572,3457,11342,19,149,Grassland,0,7.03
37.933386082238535,-107.57886996382882,27747,91032,17.240860844513456,3459,11348,12,156,Grassland,0,6.57
37.933362993193086,-107.57920866939972,27776,91130,17.259408375389665,3461,11355,24,154,Grassland,0,7.7
37.93327504736862,-107.57953572578786,27807,91229,17.278259976951933,3464,11365,18,127,Grassland,0,10.3
37.9331813542402,-107.5798589306854,27837,91329,17.297046249189286,3466,11371,16,115,Grassland,0,7.98
37.933020908151676,-107.58013853562768,27867,91428,17.315910624532936,3468,11378,19,135,Grassland,0,3.59
37.932809136330604,-107.58034627771487,27897,91526,17.334431687133534,3469,11381,17,91,Grassland,0,2.42
37.93255728684345,-107.5804718125845,27927,91625,17.35315020658605,3471,11388,10,96,Grassland,0,4.47
37.93236754136099,-107.58071621466021,27957,91724,17.371859939846313,3473,11394,10,81,Grassland,0,7.69
37.93225110923541,-107.58102967229378,27988,91823,17.39076288264025,3475,11401,17,125,Grassland,0,10.19
37.93220636051525,-107.58137048496269,28018,91923,17.40961264506779,3478,11411,21,115,Grassland,0,8.19
37.93227398233124,-107.58170317501244,28048,92022,17.428356381798263,3480,11417,8,153,Grassland,0,8.29
37.93231465336753,-107.58204378341406,28079,92121,17.44715085127143,3482,11424,3,117,Grassland,0,5.08
37.9323310930653,-107.58238633941716,28109,92220,17.465874390983547,3483,11427,3,173,Grassland,0,2.12
37.93217978837582,-107.5826723655068,28139,92319,17.484663895392575,3484,11430,8,87,N/A,0,3.17
37.932108236259666,-107.58300111388473,28169,92417,17.50326995198955,3486,11437,9,146,N/A,0,5.38
37.932090623762456,-107.58334604950178,28199,92517,17.52212820328044,3487,11440,12,138,Grassland,0,6.3
37.93208347325486,-107.58369306980528,28230,92617,17.54106726087042,3490,11450,8,130,N/A,0,9.43
37.93208461938462,-107.58403924053853,28260,92717,17.55995367555021,3492,11457,11,155,N/A,0,5.89
37.931975240433474,-107.58434918218745,28290,92815,17.578478766524395,3494,11463,5,82,N/A,0,7.21
37.931869042280034,-107.58466212374097,28320,92913,17.597065346747076,3496,11470,8,108,N/A,0,5.16
37.93178660986002,-107.58499069239195,28350,93012,17.6158763150724,3498,11476,9,114,Grassland,0,6.52
37.931692560614295,-107.58531572047254,28380,93112,17.63476478631359,3499,11480,8,124,Grassland,0,5.58
37.93165223056003,-107.58565450951845,28411,93210,17.653457740728342,3501,11486,7,138,Grassland,0,5.19
37.93171610141868,-107.58599082340524,28441,93310,17.67233071233592,3503,11493,6,162,Grassland,0,4.14
37.931793883822806,-107.58632233969999,28471,93410,17.69120079796558,3503,11493,3,162,Grassland,0,0.56
37.931837670148454,-107.58666302913593,28502,93509,17.710033210817134,3504,11496,8,113,Grassland,0,3.4
37.931767341446985,-107.5869900424005,28531,93607,17.728525669887258,3507,11506,12,104,Grassland,0,12.71
37.9317347034155,-107.58732679463913,28561,93705,17.747036336476608,3510,11516,17,138,Grassland,0,13.13
37.93178477931866,-107.58766448108229,28591,93804,17.76578256726729,3513,11526,9,147,Grassland,0,8.77
37.931807875165674,-107.58800767996148,28622,93903,17.78457477988314,3515,11532,7,128,Grassland,0,6.64
37.93173079658504,-107.58833386319063,28651,94001,17.80315213354713,3517,11539,7,95,Grassland,0,6.97
37.931679055503565,-107.58867311143247,28682,94100,17.822003653298623,3520,11549,10,145,Grassland,0,6.8
37.93166059992564,-107.58901874177366,28712,94200,17.840903687366115,3522,11555,6,120,Grassland,0,6.3
37.93167917376053,-107.58936409564984,28743,94300,17.859789227243585,3524,11562,10,137,Grassland,0,12.13
37.93173475293071,-107.58970276554338,28773,94400,17.87866205255666,3528,11575,17,142,Grassland,0,13.28
37.93178066023677,-107.59004068432327,28803,94498,17.897369645449253,3531,11585,7,119,Grassland,0,12.46
37.931894600015745,-107.59035242505709,28833,94597,17.916114853313022,3535,11598,14,153,Grassland,0,11.48
37.93197913531724,-107.5906800016975,28864,94697,17.934918950220077,3539,11611,8,125,Grassland,0,12.91
37.932106432595305,-107.59098649970326,28894,94796,17.953817387159354,3542,11621,14,161,Grassland,0,12.03
37.93219919127831,-107.5913120189824,28924,94896,17.972700407427357,3545,11631,11,141,Grassland,0,7.22
37.93225243339239,-107.59164992438319,28955,94995,17.99149993748892,3548,11640,7,163,Grassland,0,7.15
37.932287586600765,-107.59198624452702,28984,95093,18.01000912846051,3550,11647,11,171,Grassland,0,8.02
37.93240146423071,-107.59229869953792,29015,95192,18.028787790813954,3552,11654,7,178,Grassland,0,3.33
37.932430241688486,-107.59264309703048,29045,95292,18.04768235609699,3554,11660,8,144,Grassland,0,9.5
37.93246306876072,-107.59298635726529,29075,95392,18.066546877645752,3557,11670,12,152,Grassland,0,8.89
37.932501230083204,-107.59332778121242,29106,95491,18.085360152775372,3559,11677,13,160,Grassland,0,7.24
37.93254979477707,-107.59366772069149,29136,95590,18.104208100741015,3562,11686,8,134,Grassland,0,9.15
37.93261880376181,-107.59400287149863,29166,95690,18.123105797760463,3564,11693,8,148,Grassland,0,8.58
37.93269582712914,-107.59433542037418,29197,95790,18.14201481354947,3567,11703,11,154,Grassland,0,8.22
37.93277868234176,-107.59466362210718,29227,95889,18.160815389642984,3570,11713,11,157,Grassland,0,8.51
37.93282533798559,-107.59500050848999,29257,95988,18.17947610193584,3572,11719,11,138,Grassland,0,8.21
37.93286301746646,-107.59534200441168,29287,96087,18.198288527668463,3574,11726,12,149,Grassland,0,7.28
37.93289635231237,-107.59568367348375,29318,96186,18.21707104411187,3577,11736,11,149,Grassland,0,8.28
37.932920022147066,-107.59602673761711,29348,96286,18.235859068086253,3579,11742,21,157,Grassland,0,8.76
37.9329404296428,-107.59635708586123,29377,96381,18.253937067448824,3582,11752,12,157,Grassland,0,8.74
37.93306428633433,-107.59666317964994,29407,96480,18.27270598216147,3585,11762,10,143,Grassland,0,12.0
37.93314185323565,-107.59699555520447,29438,96580,18.29161645248803,3589,11775,15,130,Grassland,0,17.96
37.9332123026219,-107.59732751310948,29468,96679,18.31037115327352,3594,11791,22,159,Grassland,0,15.78
37.93326183786359,-107.59766424177542,29498,96778,18.329058776181643,3598,11804,26,163,Grassland,0,10.07
37.933173896499596,-107.5979768995231,29527,96873,18.347168551539866,3602,11818,22,135,Grassland,0,15.52
37.9331095531318,-107.59830810555916,29557,96971,18.365778148438096,3605,11827,24,139,Grassland,0,4.72
37.93295878980901,-107.598597641971,29587,97071,18.384706211179044,3606,11831,21,136,Grassland,0,0.66
37.932815081675436,-107.5988904045526,29618,97171,18.40351907762023,3608,11837,20,121,Grassland,0,7.92
37.932667971338766,-107.59918034617233,29648,97270,18.422327751764847,3610,11844,15,176,Grassland,0,4.62
37.9325825999037,-107.59950865761058,29678,97370,18.441187823390273,3611,11847,13,151,Grassland,0,2.51
37.93253434766858,-107.59984910753553,29709,97469,18.460059331995133,3612,11850,15,172,Grassland,0,2.89
37.932439146535316,-107.60017418970111,29739,97569,18.47897799010351,3613,11854,20,143,Grassland,0,0.76
37.93232662813248,-107.60048548245815,29769,97668,18.49765973791686,3614,11857,15,130,Grassland,0,5.67
37.932309385833506,-107.60083100748999,29800,97768,18.51654838913127,3616,11864,19,150,Grassland,0,9.52
37.93220487485839,-107.6011470480712,29830,97866,18.53524489424361,3616,11864,20,140,Grassland,0,-5.31
37.93203737792172,-107.60141905366183,29860,97966,18.55407191865755,3616,11864,12,168,Grassland,0,-1.8
37.93192816315194,-107.60173354681007,29890,98065,18.572819380347937,3616,11864,22,139,Grassland,0,4.18
37.931763790865794,-107.60200796566966,29920,98164,18.59161890434412,3616,11864,24,136,Grassland,0,-3.26
37.93154668641155,-107.6022142539814,29951,98263,18.610385498307576,3616,11864,20,134,Grassland,0,2.68
37.93138414497379,-107.6024931849371,29981,98363,18.629306189429432,3617,11867,24,132,Grassland,0,4.85
37.93118791544007,-107.60273237177184,30011,98462,18.648135076561786,3618,11870,29,126,Grassland,0,0.72
37.930995724050895,-107.60297772878329,30042,98562,18.66700098591231,3620,11877,17,112,Grassland,0,9.6
37.930903312153646,-107.60330206573008,30072,98661,18.685815460728822,3623,11886,21,136,Grassland,0,14.56
37.93082471388433,-107.6036334050787,30102,98761,18.704692679136333,3626,11896,17,138,Grassland,0,12.71
37.930722457753106,-107.60395308449378,30133,98860,18.723513582458352,3630,11909,16,124,Grassland,0,11.6
37.930564885026946,-107.60423612711337,30163,98960,18.74241505308077,3633,11919,16,130,Grassland,0,8.13
37.9304073502492,-107.60451980738323,30194,99060,18.761343472987715,3635,11926,16,132,Grassland,0,6.16
37.93030836660647,-107.60483991255357,30224,99159,18.780102197909805,3637,11932,13,133,Grassland,0,7.21
37.93018488339579,-107.60513806350612,30253,99256,18.798475133102816,3639,11939,18,102,Grassland,0,6.24
37.93000892117585,-107.60540028257911,30284,99355,18.817258563758255,3642,11949,20,119,Grassland,0,7.26
37.92983986540215,-107.60567114849384,30314,99455,18.836103681452364,3644,11955,15,136,Grassland,0,6.89
37.9296917494869,-107.6059616923409,30344,99554,18.85497820145982,3645,11959,22,135,Grassland,0,3.36
37.929546593881994,-107.60625447415575,30375,99654,18.873845651785032,3647,11965,25,142,Grassland,0,6.55
37.929408524917186,-107.60655041585989,30405,99753,18.892605079876336,3649,11972,24,128,Grassland,0,7.43
37.92922808484941,-107.6068096159083,30435,99853,18.911466984046438,3650,11975,17,105,Grassland,0,1.6
37.92897495031565,-107.6069315071939,30465,99952,18.930196873725848,3652,11982,11,86,Grassland,0,5.35
37.92875442731311,-107.60712956106428,30495,100050,18.948890222688217,3653,11985,13,116,Grassland,0,5.75
37.928587993194405,-107.6074021172625,30526,100150,18.967696391927852,3655,11991,13,125,Grassland,0,6.88
37.92841516674784,-107.60766962671451,30556,100249,18.986562647509967,3657,11998,17,103,Grassland,0,4.88
37.928208901099474,-107.60789338932403,30586,100348,19.005340599014716,3658,12001,10,143,Grassland,0,2.63
37.928007988368684,-107.60811983139689,30616,100447,19.023935621874685,3658,12001,21,123,Grassland,0,-1.29
37.92776474736238,-107.60826912631882,30646,100545,19.04262883593867,3658,12001,25,128,Grassland,0,-6.23
37.92752410434811,-107.60842361209792,30676,100644,19.061286705195627,3657,11998,16,122,Grassland,0,-1.99
37.92727803038489,-107.60856698480754,30706,100743,19.080019292752045,3657,11998,15,103,Grassland,0,1.91
37.92702629268426,-107.60868616585256,30736,100841,19.098606705330127,3658,12001,16,106,Grassland,0,7.1
37.92686668873671,-107.60896188349028,30766,100939,19.117266493224097,3659,12005,15,119,Grassland,0,2.63
37.92665994202192,-107.60918697439476,30797,101039,19.136117044038844,3660,12008,12,135,Grassland,0,0.88
37.92641454433058,-107.60933819019164,30827,101139,19.15499028704541,3660,12008,10,85,Grassland,0,3.12
37.92619263880472,-107.60954106591828,30857,101238,19.173914641995857,3662,12014,10,70,Grassland,0,9.0
37.92602052521709,-107.60980854875821,30888,101338,19.19274893513386,3665,12024,18,113,Grassland,0,11.67
37.92581513188264,-107.61003427900408,30918,101437,19.21155148953513,3667,12031,23,119,Grassland,0,4.19
37.92555384650798,-107.61012912586341,30948,101536,19.230351069510622,3668,12034,10,84,Grassland,0,2.09
37.92529915145744,-107.61025153229187,30979,101636,19.249191969390772,3669,12037,14,92,Grassland,0,5.61
37.92506495859938,-107.61042395939386,31009,101735,19.267925047400258,3671,12044,14,104,Grassland,0,5.82
37.92482718639754,-107.6105727460646,31038,101832,19.286266377520562,3672,12047,12,113,Grassland,0,1.87
37.92458020671435,-107.6107154056304,31069,101931,19.305039861042108,3674,12054,15,102,Grassland,0,5.77
37.92434375950954,-107.61088546675578,31099,102030,19.323843952767803,3675,12057,18,92,Grassland,0,7.21
37.92410488287136,-107.61103957775717,31129,102128,19.342383795818346,3677,12064,18,101,Grassland,0,4.26
37.92384879382959,-107.61115873006494,31159,102228,19.361253023802654,3679,12070,12,104,Grassland,0,6.58
37.923611617158514,-107.61132930627318,31189,102327,19.380114916175447,3680,12073,19,106,Grassland,0,1.63
37.92337148356853,-107.61149287684074,31220,102427,19.398971079725808,3681,12077,11,95,Grassland,0,3.02
37.92310916855457,-107.6114830279565,31249,102523,19.417123520981473,3681,12077,9,63,Grassland,0,0.42
37.922840451828904,-107.61146528257228,31279,102621,19.435736018762977,3682,12080,15,107,Grassland,0,2.42
37.92259194528563,-107.61160846400227,31309,102721,19.45461751214083,3683,12083,14,97,Grassland,0,3.87
37.92233058755822,-107.6117096465498,31340,102820,19.473520031754926,3684,12087,14,91,Grassland,0,6.14
37.92207484460777,-107.61183227126607,31370,102920,19.492433039929637,3686,12093,9,61,Grassland,0,9.95
37.92181597716538,-107.61194054398946,31400,103020,19.51128851165821,3690,12106,10,52,Grassland,0,13.72
37.92155553430679,-107.61204540776208,31431,103120,19.530190368288668,3693,12116,17,60,Grassland,0,13.64
37.92128961542581,-107.61211778631463,31461,103219,19.549003347703064,3697,12129,14,73,Grassland,0,10.51
37.92102276760159,-107.6121835705201,31491,103318,19.567807164721454,3700,12139,14,70,Grassland,0,9.03
37.92075656635721,-107.61225511565651,31522,103418,19.586629762027922,3702,12146,15,73,Grassland,0,6.87
37.920485040170156,-107.61224271289646,31552,103517,19.60542357842596,3705,12156,15,53,Grassland,0,7.51
37.92023702166011,-107.61234994614546,31581,103613,19.623549585944833,3707,12162,10,69,Grassland,0,5.72
37.91997253878956,-107.61241848544091,31611,103711,19.642222390697473,3709,12169,10,74,Grassland,0,4.77
37.91970231411313,-107.6124325077773,31641,103810,19.660929645986936,3711,12175,8,31,Grassland,0,7.65
37.91943434867831,-107.61242396125165,31671,103908,19.679470839702986,3714,12185,10,31,Grassland,0,13.67
37.91918348191867,-107.6125578763889,31701,104007,19.69829928381733,3717,12195,14,70,Grassland,0,14.21
37.91894425478546,-107.61272324718115,31732,104107,19.71714732716976,3721,12208,11,80,Grassland,0,10.05
37.918691994636106,-107.6128447338101,31762,104205,19.735813166144304,3723,12215,9,66,Grassland,0,6.87
37.91842859456421,-107.6127817747579,31792,104303,19.754353782250092,3726,12224,9,224,Grassland,0,10.22
37.918170518791186,-107.61267024360711,31822,104403,19.773213974059285,3730,12238,8,24,Grassland,0,12.43
37.91789931133646,-107.612638228865,31852,104502,19.792054722288835,3733,12247,7,148,Grassland,0,13.51
37.9176301542217,-107.61265392624182,31882,104601,19.810692173849322,3738,12264,8,355,Grassland,0,15.12
37.917367415324925,-107.61274875513598,31913,104700,19.829588319992084,3742,12277,9,315,Grassland,0,16.67
37.9170961061664,-107.61278991517688,31943,104800,19.84848886417168,3747,12293,9,49,Grassland,0,16.78
37.9168275417207,-107.6128410581736,31973,104899,19.86727409016716,3752,12310,10,24,Grassland,0,17.15
37.91658659445983,-107.61299221321023,32003,104998,19.885869972949962,3757,12326,12,255,Grassland,0,16.04
37.91637398660913,-107.61284122413944,32030,105087,19.90272700551141,3761,12339,9,341,Grassland,0,10.43
37.916395489580744,-107.61250079688665,32060,105185,19.921363317648584,3764,12349,18,319,Grassland,0,11.92
37.91638052201586,-107.61215700159123,32091,105284,19.940152517188857,3768,12362,18,324,Grassland,0,12.49
37.91625566438544,-107.61185072955304,32121,105384,19.958965142852595,3772,12375,13,311,Grassland,0,14.96
37.91606097024675,-107.61170516661821,32146,105466,19.974600321601013,3776,12388,8,21,Grassland,0,14.14
37.916003329244404,-107.61204241475575,32176,105566,19.99343073204715,3780,12402,11,28,Grassland,0,11.61
37.91588946042563,-107.61234158935012,32206,105661,20.011557234814838,3784,12415,16,335,Grassland,0,14.77
37.915639155748096,-107.61248074207955,32236,105761,20.0304629647589,3788,12428,16,340,Grassland,0,15.83
37.91541204133961,-107.61267095866037,32266,105860,20.049292175860067,3792,12441,18,341,Grassland,0,9.95
37.915202530848866,-107.6128919753209,32297,105960,20.06814641048781,3796,12454,20,328,Grassland,0,12.32
37.91496913957788,-107.61307139567526,32327,106060,20.08702726145205,3800,12467,19,332,Grassland,0,14.28
37.91475061810008,-107.61327935613262,32357,106160,20.105928562021663,3804,12480,15,201,Grassland,0,13.68
37.914663045294624,-107.61360067850012,32387,106257,20.124480095530032,3808,12493,18,101,Grassland,0,13.08
37.91455420100327,-107.6139121587961,32417,106356,20.143070513160545,3812,12507,17,172,Grassland,0,15.31
